Comp1,Comp2,Comp3,Objective
0.3374252443136454,0.3278789386574905,0.33469581702886425,1165.2380345309612
0.31119688902902837,0.2878279477600176,0.4009751632109543,1231.2280738203083
0.2849685337444113,0.2477769568625446,0.46725450939304425,1296.566251840599
0.2587401784597942,0.20772596596507165,0.5335338555751342,1355.3840791781597
0.23251182317517718,0.1676749750675987,0.5998132017572242,1403.58840621614
0.20628346789056012,0.12762398417012577,0.6660925479393142,1438.741698789018
0.18005511260594306,0.08757299327265282,0.7323718941214042,1460.2568866253248
0.153826757321326,0.04752200237517985,0.7986512403034942,1470.6523351436194
0.4939648567536194,0.3297862345608553,0.17624890868552529,1189.4761891725427
0.48628483400708544,0.3510233406290387,0.16269182536387589,1181.7370995160543
0.47860481126055154,0.372260446697222,0.14913474204222646,1175.6157511578972
0.47092478851401753,0.39349755276540543,0.13557765872057703,1171.2417011731416
0.46324476576748363,0.4147346588335888,0.12202057539892765,1168.2049287553546
0.4555647430209497,0.43597176490177214,0.10846349207727823,1167.1278011639295
0.4478847202744157,0.45720887096995555,0.09490640875562883,1167.8956497573893
0.4402046975278818,0.4784459770381389,0.08134932543397941,1171.025495402668
0.6512033636934189,0.16253340856578535,0.1862632277407958,1306.9973365318267
0.6019194048830974,0.23284667594915265,0.16523391916775,1261.431909118764
0.5526354460727759,0.30315994333251994,0.1442046105947042,1217.7483924565308
0.5033514872624544,0.37347321071588724,0.1231753020216584,1182.9021267325852
0.45406752845213283,0.44378647809925453,0.10214599344861261,1167.3279907621163
0.4047835696418114,0.5140997454826218,0.08111668487556682,1183.647757179287
0.35549961083148984,0.5844130128659891,0.06008737630252102,1226.1064396440672
0.30621565202116835,0.6547262802493564,0.03905806772947521,1273.531481826099
0.027399208521343064,0.5896077035524737,0.3829930879261833,1429.8923084120754
0.07917823240092613,0.5802777554937032,0.3405440121053708,1376.7915641008592
0.13095725628050917,0.5709478074349327,0.2980949362845582,1327.5920310884183
0.18273628016009225,0.5616178593761622,0.2556458604637456,1284.0137597975943
0.2345153040396753,0.5522879113173916,0.21319678464293307,1247.810307801275
0.2862943279192583,0.5429579632586211,0.17074770882212054,1220.0294014960675
0.3380733517988414,0.5336280151998506,0.12829863300130795,1200.9642120872888
0.38985237567842446,0.5242980671410801,0.08584955718049539,1189.230557801916
0.05511893364266221,0.5646161718025224,0.38026489455481527,1403.4832889794554
0.09158135957721317,0.5109689029809887,0.39744973744179807,1371.8619614827533
0.1280437855117641,0.457321634159455,0.41463458032878087,1341.7224844754417
0.16450621144631505,0.4036743653379213,0.4318194232157636,1316.4250490778713
0.200968637380866,0.3500270965163876,0.44900426610274646,1300.0459900302226
0.23743106331541694,0.2963798276948539,0.4661891089897292,1297.5410650901415
0.2738934892499679,0.24273255887332013,0.48337395187671206,1310.934076323923
0.3103559151845189,0.1890852900517864,0.5005587947636948,1337.4437136530116
0.18340350562054827,0.5719500522275293,0.2446464421519224,1284.6736528489512
0.1794975046268355,0.5605897108804843,0.25991278449268024,1286.3894545844091
0.1755915036331227,0.5492293695334391,0.2751791268334381,1288.5661560441422
0.17168550263940993,0.5378690281863941,0.2904454691741959,1291.6117065108297
0.16777950164569716,0.5265086868393491,0.30571181151495375,1294.2056598566205
0.16387350065198436,0.5151483454923041,0.3209781538557116,1297.6346314317161
0.15996749965827162,0.503788004145259,0.3362444961964694,1301.7122331370297
0.15606149866455882,0.49242766279821404,0.35151083853722725,1306.2872007555136
0.22903613635105835,0.012996409006988296,0.7579674546419534,1494.1171014757465
0.2378829083645594,0.09739254617018392,0.6647245454652567,1447.1496041266903
0.2467296803780604,0.18178868333337955,0.5714816362885601,1385.0130766215034
0.2555764523915614,0.26618482049657516,0.4782387271118634,1305.4442169948725
0.26442322440506244,0.3505809576597708,0.38499581793516674,1227.2900439667428
0.2732699964185634,0.4349770948229664,0.29175290875847015,1202.770766635512
0.28211676843206446,0.519373231986162,0.19850999958177348,1214.6158254330226
0.2909635404455655,0.6037693691493577,0.1052670904050768,1243.5444816697332
0.105001066502466,0.19269651698052864,0.7023024165170053,1452.2592644231588
0.10092100107886019,0.18159998513295822,0.7174790137881816,1455.619980538979
0.09684093565525438,0.1705034532853878,0.7326556110593578,1457.989698437754
0.09276087023164856,0.1594069214378174,0.747832208330534,1459.8057475061623
0.08868080480804275,0.14831038959024698,0.7630088056017104,1460.9361531874276
0.08460073938443693,0.13721385774267658,0.7781854028728865,1461.5668102615978
0.08052067396083111,0.12611732589510616,0.7933620001440628,1461.7817432164666
0.0764406085372253,0.11502079404753573,0.808538597415239,1461.551363478483
0.2866813064975039,0.4269218492992093,0.28639684420328687,1193.2270996951193
0.29715601269783853,0.41006378567596646,0.29278020162619506,1185.2337687617564
0.30763071889817317,0.3932057220527236,0.2991635590491033,1177.77210262617
0.31810542509850775,0.3763476584294807,0.3055469164720115,1170.9329035717024
0.3285801312988424,0.3594895948062379,0.3119302738949197,1165.3836684503287
0.33905483749917703,0.34263153118299505,0.31831363131782786,1161.6426485717784
0.34952954369951167,0.32577346755975223,0.32469698874073605,1165.6159301484577
0.3600042498998463,0.30891540393650935,0.3310803461636443,1176.637822630201
0.6164039064536211,0.3246481981522553,0.058947895394123685,1247.6147033693858
0.5302922264013841,0.3831239334554827,0.08658384014313339,1192.5655621944977
0.44418054634914705,0.44159966875870993,0.1142197848921431,1166.1668351622548
0.35806886629691,0.5000754040619373,0.1418557296411528,1184.45562697043
0.27195718624467297,0.5585511393651645,0.16949167439016252,1231.106472427917
0.185845506192436,0.617026874668392,0.1971276191391722,1289.1360324095285
0.09973382614019893,0.6755026099716193,0.22476356388818192,1349.7089638552607
0.013622146087961884,0.7339783452748466,0.2523995086371916,1415.3448657419542
0.32074426595244865,0.29051207562331627,0.38874365842423514,1219.7894961477323
0.27665602045581644,0.32471720301197543,0.39862677653220824,1231.9662754704882
0.23256777495918415,0.35892233040063454,0.40850989464018134,1258.780043315947
0.1884795294625519,0.39312745778929364,0.41839301274815444,1292.9929412119827
0.14439128396591966,0.4273325851779528,0.4282761308561275,1331.2920163142544
0.10030303846928743,0.46153771256661197,0.43815924896410063,1371.6492257169466
0.05621479297265516,0.4957428399552711,0.4480423670720737,1413.259971098353
0.012126547476022893,0.5299479673439302,0.45792548518004683,1455.7995711354065
0.20913851813317816,0.534481882665711,0.256379599201111,1261.0243067227625
0.21302866983638788,0.4745099507970935,0.3124613793665187,1252.6649954086795
0.2169188215395976,0.41453801892847614,0.3685431595319264,1254.7162996935854
0.2208089732428073,0.35456608705985865,0.42462493969733406,1274.7019535908048
0.22469912494601701,0.29459415519124127,0.48070671986274177,1312.1041538373427
0.22858927664922674,0.23462222332262386,0.5367885000281495,1355.9037339885867
0.23247942835243646,0.17465029145400643,0.5928702801935571,1398.7713068071562
0.23636958005564618,0.114678359585389,0.6489520603589649,1437.0530727845223
0.25098503351908863,0.6361724152866565,0.11284255119425504,1266.929057453903
0.22478088330725912,0.5462038897664732,0.2290152269262679,1252.465168321339
0.19857673309542961,0.45623536424628974,0.3451879026582808,1266.835806773861
0.17237258288360008,0.3662668387261063,0.46136057839029365,1323.5263653858603
0.14616843267177057,0.27629831320592296,0.5775332541223065,1397.8634141175155
0.11996428245994106,0.18632978768573966,0.6937059298543193,1447.3820350465758
0.09376013224811156,0.09636126216555624,0.8098786055863323,1460.1827395157363
0.06755598203628202,0.0063927366453728415,0.9260512813183452,1467.632826495982
0.01692043626627282,0.897858276462438,0.0852212872712892,1358.059084780688
0.024243440752313786,0.8129165384212363,0.16284002082644988,1379.0430139499733
0.03156644523835475,0.7279748003800348,0.24045875438161055,1399.241905778679
0.03888944972439572,0.6430330623388331,0.3180774879367712,1409.7083985450445
0.04621245421043668,0.5580913242976315,0.39569622149193184,1414.0259331289467
0.05353545869647765,0.47314958625642994,0.47331495504709253,1421.0599979272442
0.060858463182518606,0.38820784821522825,0.5509336886022532,1435.0286941939323
0.06818146766855958,0.3032661101740266,0.6285524221574139,1452.1954565590001
0.11535975253816667,0.4086588409202891,0.4759814065415442,1370.041337437615
0.15104522515788837,0.40480858432773836,0.4441461905143733,1331.2833911636694
0.18673069777761006,0.4009583277351876,0.4123109744872024,1292.217487300293
